match_id,season,competition,round,date,home_team_id,away_team_id,home_goals,away_goals,arena,result
6576,2019,Brasileirão Série A,8,2019-06-07,BRA044,BRA028,2,1,Estádio Vasco da Gama,H
6577,2019,Brasileirão Série A,8,2019-06-08,BRA033,BRA003,1,0,Allianz Parque,H
6578,2019,Brasileirão Série A,8,2019-06-08,BRA025,BRA023,1,0,Estádio Francisco Stédile (Centenário),H
6579,2019,Brasileirão Série A,8,2019-06-08,BRA018,BRA015,0,0, Mineirão,D
6580,2019,Brasileirão Série A,8,2019-06-08,BRA013,BRA007,0,0,Arena Castelão,D
6581,2019,Brasileirão Série A,8,2019-06-08,BRA006,BRA042,0,0,  Ressacada,D
6582,2019,Brasileirão Série A,8,2019-06-09,BRA012,BRA009,1,2,Estádio Rei Pelé,A
6583,2019,Brasileirão Série A,8,2019-06-09,BRA022,BRA021,0,0, Maracanã,D
6584,2019,Brasileirão Série A,8,2019-06-09,BRA040,BRA005,3,1,Estádio Urbano Caldeira,H
6585,2019,Brasileirão Série A,8,2019-06-10,BRA024,BRA014,3,1,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6586,2019,Brasileirão Série A,9,2019-06-12,BRA009,BRA025,0,1,Estádio Nilton Santos,A
6587,2019,Brasileirão Série A,9,2019-06-12,BRA023,BRA018,2,1,Arena Castelão,H
6588,2019,Brasileirão Série A,9,2019-06-12,BRA028,BRA007,3,1,Estádio José Pinheiro Borda,H
6589,2019,Brasileirão Série A,9,2019-06-12,BRA012,BRA021,0,2,Estádio Nacional de Brasília,A
6590,2019,Brasileirão Série A,9,2019-06-12,BRA040,BRA015,1,0,Estádio Urbano Caldeira,H
6591,2019,Brasileirão Série A,9,2019-06-13,BRA044,BRA013,1,0,Estádio Vasco da Gama,H
6592,2019,Brasileirão Série A,9,2019-06-13,BRA014,BRA022,1,1,Arena Condá,D
6593,2019,Brasileirão Série A,9,2019-06-13,BRA033,BRA006,2,0,Allianz Parque,H
6594,2019,Brasileirão Série A,9,2019-06-13,BRA005,BRA042,1,1,Estádio Raimundo Sampaio,D
6595,2019,Brasileirão Série A,9,2019-06-13,BRA024,BRA003,2,1,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6596,2019,Brasileirão Série A,10,2019-07-13,BRA025,BRA044,2,1,Arena do Grêmio,H
6597,2019,Brasileirão Série A,10,2019-07-13,BRA023,BRA006,2,0,Arena Castelão,H
6598,2019,Brasileirão Série A,10,2019-07-13,BRA007,BRA040,0,1,Estádio de Pituaçu,A
6599,2019,Brasileirão Série A,10,2019-07-13,BRA042,BRA033,1,1, Morumbi,D
6600,2019,Brasileirão Série A,10,2019-07-14,BRA021,BRA024,6,1, Maracanã,H
6601,2019,Brasileirão Série A,10,2019-07-14,BRA015,BRA012,1,0,Neo Química Arena,H
6602,2019,Brasileirão Série A,10,2019-07-14,BRA003,BRA028,1,0,Estádio Joaquim Américo Guimarães,H
6603,2019,Brasileirão Série A,10,2019-07-14,BRA018,BRA009,0,0, Mineirão,D
6604,2019,Brasileirão Série A,10,2019-07-14,BRA014,BRA005,1,2,Arena Condá,A
6605,2019,Brasileirão Série A,10,2019-07-15,BRA022,BRA013,1,1, Maracanã,D
6606,2019,Brasileirão Série A,11,2019-07-20,BRA044,BRA022,2,1,Estádio Vasco da Gama,H
6607,2019,Brasileirão Série A,11,2019-07-20,BRA007,BRA018,0,0,Itaipava Arena Fonte Nova,D
6608,2019,Brasileirão Série A,11,2019-07-20,BRA013,BRA033,2,0,Arena Castelão,H
6609,2019,Brasileirão Série A,11,2019-07-20,BRA012,BRA003,0,4,Estádio Rei Pelé,A
6610,2019,Brasileirão Série A,11,2019-07-20,BRA028,BRA025,1,1,Estádio José Pinheiro Borda,D
6611,2019,Brasileirão Série A,11,2019-07-21,BRA009,BRA040,0,1,Estádio Nilton Santos,A
6612,2019,Brasileirão Série A,11,2019-07-21,BRA005,BRA023,2,2,Estádio Raimundo Sampaio,D
6613,2019,Brasileirão Série A,11,2019-07-21,BRA015,BRA021,1,1,Neo Química Arena,D
6614,2019,Brasileirão Série A,11,2019-07-21,BRA006,BRA024,0,0,  Ressacada,D
6615,2019,Brasileirão Série A,11,2019-07-22,BRA042,BRA014,4,0, Morumbi,H
6616,2019,Brasileirão Série A,12,2019-07-27,BRA033,BRA044,1,1,Allianz Parque,D
6617,2019,Brasileirão Série A,12,2019-07-27,BRA018,BRA003,0,2, Mineirão,A
6618,2019,Brasileirão Série A,12,2019-07-27,BRA022,BRA042,1,2, Maracanã,A
6619,2019,Brasileirão Série A,12,2019-07-27,BRA028,BRA013,1,0,Estádio José Pinheiro Borda,H
6620,2019,Brasileirão Série A,12,2019-07-28,BRA014,BRA007,0,0,Arena Condá,D
6621,2019,Brasileirão Série A,12,2019-07-28,BRA021,BRA009,3,2, Maracanã,H
6622,2019,Brasileirão Série A,12,2019-07-28,BRA040,BRA006,3,1,Estádio Urbano Caldeira,H
6623,2019,Brasileirão Série A,12,2019-07-28,BRA024,BRA005,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada),D
6624,2019,Brasileirão Série A,12,2019-07-28,BRA023,BRA015,1,3,Arena Castelão,A
6625,2019,Brasileirão Série A,12,2019-07-29,BRA012,BRA025,0,0,Estádio Rei Pelé,D
6626,2019,Brasileirão Série A,13,2019-08-03,BRA013,BRA023,2,1,Arena Castelão,H
6627,2019,Brasileirão Série A,13,2019-08-03,BRA022,BRA028,2,1, Maracanã,H
6628,2019,Brasileirão Série A,13,2019-08-04,BRA040,BRA024,6,1,Estádio Urbano Caldeira,H
6629,2019,Brasileirão Série A,13,2019-08-04,BRA006,BRA009,0,2,  Ressacada,A
6630,2019,Brasileirão Série A,13,2019-08-04,BRA007,BRA021,3,0,Itaipava Arena Fonte Nova,H
6631,2019,Brasileirão Série A,13,2019-08-04,BRA015,BRA033,1,1,Neo Química Arena,D
6632,2019,Brasileirão Série A,13,2019-08-04,BRA044,BRA012,0,0,Kléber Andrade,D
6633,2019,Brasileirão Série A,13,2019-08-04,BRA005,BRA018,2,0,Estádio Raimundo Sampaio,H
6634,2019,Brasileirão Série A,13,2019-08-05,BRA025,BRA014,3,3,Arena do Grêmio,D
6575,2019,Brasileirão Série A,7,2019-08-07,BRA015,BRA024,2,0,Neo Química Arena,H
6636,2019,Brasileirão Série A,14,2019-08-10,BRA013,BRA014,4,1,Arena Castelão,H
6637,2019,Brasileirão Série A,14,2019-08-10,BRA042,BRA040,3,2, Morumbi,H
6638,2019,Brasileirão Série A,14,2019-08-10,BRA021,BRA025,3,1, Maracanã,H
6639,2019,Brasileirão Série A,14,2019-08-10,BRA005,BRA022,2,1,Estádio Raimundo Sampaio,H
6640,2019,Brasileirão Série A,14,2019-08-11,BRA028,BRA015,0,0,Estádio José Pinheiro Borda,D
6641,2019,Brasileirão Série A,14,2019-08-11,BRA033,BRA007,2,2,Allianz Parque,D
6642,2019,Brasileirão Série A,14,2019-08-11,BRA006,BRA018,2,2,  Ressacada,D
6643,2019,Brasileirão Série A,14,2019-08-11,BRA009,BRA003,2,1,Estádio Nilton Santos,H
6644,2019,Brasileirão Série A,14,2019-08-11,BRA024,BRA044,0,1,Estádio do Governo do Estado de Goiás (Serra Dourada),A
6645,2019,Brasileirão Série A,14,2019-08-12,BRA012,BRA023,0,2,Estádio Rei Pelé,A
6646,2019,Brasileirão Série A,15,2019-08-17,BRA015,BRA009,2,0,Neo Química Arena,H
6647,2019,Brasileirão Série A,15,2019-08-17,BRA023,BRA028,0,1,Arena Castelão,A
6648,2019,Brasileirão Série A,15,2019-08-17,BRA044,BRA021,1,4,Estádio Nacional de Brasília,A
6649,2019,Brasileirão Série A,15,2019-08-17,BRA003,BRA005,1,0,Estádio Joaquim Américo Guimarães,H
6650,2019,Brasileirão Série A,15,2019-08-17,BRA025,BRA033,1,1,Arena do Grêmio,D
6651,2019,Brasileirão Série A,15,2019-08-18,BRA022,BRA012,0,1, Maracanã,A
6652,2019,Brasileirão Série A,15,2019-08-18,BRA042,BRA013,1,0, Morumbi,H
6653,2019,Brasileirão Série A,15,2019-08-18,BRA007,BRA024,1,1,Itaipava Arena Fonte Nova,D
6654,2019,Brasileirão Série A,15,2019-08-18,BRA018,BRA040,2,0, Mineirão,H
6655,2019,Brasileirão Série A,15,2019-08-18,BRA014,BRA006,1,0,Arena Condá,H
6635,2019,Brasileirão Série A,13,2019-08-21,BRA003,BRA042,0,1,Estádio Joaquim Américo Guimarães,A
6656,2019,Brasileirão Série A,16,2019-08-24,BRA005,BRA007,0,1,Estádio Raimundo Sampaio,A
6657,2019,Brasileirão Série A,16,2019-08-24,BRA025,BRA003,2,1,Arena do Grêmio,H
6658,2019,Brasileirão Série A,16,2019-08-25,BRA024,BRA028,2,1,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6659,2019,Brasileirão Série A,16,2019-08-25,BRA044,BRA042,2,0,Estádio Vasco da Gama,H
6660,2019,Brasileirão Série A,16,2019-08-25,BRA040,BRA023,3,3,Estádio Urbano Caldeira,D
6661,2019,Brasileirão Série A,16,2019-08-25,BRA013,BRA021,0,3,Arena Castelão,A
6662,2019,Brasileirão Série A,16,2019-08-25,BRA006,BRA015,1,1,  Ressacada,D
6663,2019,Brasileirão Série A,16,2019-08-25,BRA012,BRA018,1,1,Estádio Rei Pelé,D
6664,2019,Brasileirão Série A,16,2019-08-26,BRA009,BRA014,0,0,Estádio Nilton Santos,D
6666,2019,Brasileirão Série A,17,2019-08-31,BRA042,BRA025,0,0, Morumbi,D
6667,2019,Brasileirão Série A,17,2019-08-31,BRA007,BRA012,1,0,Itaipava Arena Fonte Nova,H
6668,2019,Brasileirão Série A,17,2019-08-31,BRA014,BRA040,0,1,Arena Condá,A
6669,2019,Brasileirão Série A,17,2019-08-31,BRA003,BRA013,1,0,Estádio Joaquim Américo Guimarães,H
6670,2019,Brasileirão Série A,17,2019-08-31,BRA028,BRA009,3,2,Estádio José Pinheiro Borda,H
6671,2019,Brasileirão Série A,17,2019-09-01,BRA021,BRA033,3,0, Maracanã,H
6672,2019,Brasileirão Série A,17,2019-09-01,BRA023,BRA024,2,0,Arena Castelão,H
6673,2019,Brasileirão Série A,17,2019-09-01,BRA018,BRA044,1,0, Mineirão,H
6674,2019,Brasileirão Série A,17,2019-09-01,BRA015,BRA005,1,0,Neo Química Arena,H
6675,2019,Brasileirão Série A,17,2019-09-02,BRA022,BRA006,0,1, Maracanã,A
6676,2019,Brasileirão Série A,18,2019-09-07,BRA044,BRA007,0,2,Estádio Vasco da Gama,A
6677,2019,Brasileirão Série A,18,2019-09-07,BRA015,BRA013,2,2,Neo Química Arena,D
6678,2019,Brasileirão Série A,18,2019-09-07,BRA006,BRA021,0,3,Estádio Nacional de Brasília,A
6679,2019,Brasileirão Série A,18,2019-09-07,BRA023,BRA022,0,1,Arena Castelão,A
6680,2019,Brasileirão Série A,18,2019-09-07,BRA028,BRA042,1,0,Estádio José Pinheiro Borda,H
6681,2019,Brasileirão Série A,18,2019-09-07,BRA024,BRA033,1,2,Estádio do Governo do Estado de Goiás (Serra Dourada),A
6682,2019,Brasileirão Série A,18,2019-09-08,BRA018,BRA025,1,4,Estádio Raimundo Sampaio,A
6683,2019,Brasileirão Série A,18,2019-09-08,BRA040,BRA003,1,1,Estádio Urbano Caldeira,D
6684,2019,Brasileirão Série A,18,2019-09-08,BRA009,BRA005,2,1,Estádio Nilton Santos,H
6685,2019,Brasileirão Série A,18,2019-09-08,BRA012,BRA014,2,0,Estádio Rei Pelé,H
6665,2019,Brasileirão Série A,16,2019-09-10,BRA033,BRA022,3,0,Allianz Parque,H
6686,2019,Brasileirão Série A,19,2019-09-14,BRA021,BRA040,1,0, Maracanã,H
6687,2019,Brasileirão Série A,19,2019-09-14,BRA014,BRA044,1,2,Arena Condá,A
6688,2019,Brasileirão Série A,19,2019-09-14,BRA033,BRA018,1,0,Allianz Parque,H
6689,2019,Brasileirão Série A,19,2019-09-14,BRA013,BRA009,0,0,Arena Castelão,D
6690,2019,Brasileirão Série A,19,2019-09-15,BRA003,BRA006,0,1,Estádio Joaquim Américo Guimarães,A
6691,2019,Brasileirão Série A,19,2019-09-15,BRA005,BRA028,1,3,Estádio Raimundo Sampaio,A
6692,2019,Brasileirão Série A,19,2019-09-15,BRA007,BRA023,1,1,Itaipava Arena Fonte Nova,D
6693,2019,Brasileirão Série A,19,2019-09-15,BRA025,BRA024,3,0,Arena do Grêmio,H
6694,2019,Brasileirão Série A,19,2019-09-15,BRA022,BRA015,1,0,Estádio Nacional de Brasília,H
6695,2019,Brasileirão Série A,19,2019-09-15,BRA042,BRA012,1,1, Morumbi,D
6696,2019,Brasileirão Série A,20,2019-09-21,BRA009,BRA042,1,2,Estádio Nilton Santos,A
6697,2019,Brasileirão Série A,20,2019-09-21,BRA018,BRA021,1,2, Mineirão,A
6698,2019,Brasileirão Série A,20,2019-09-21,BRA015,BRA007,2,1,Neo Química Arena,H
6699,2019,Brasileirão Série A,20,2019-09-21,BRA040,BRA025,0,3,Estádio Urbano Caldeira,A
6700,2019,Brasileirão Série A,20,2019-09-22,BRA028,BRA014,1,0,Estádio José Pinheiro Borda,H
6701,2019,Brasileirão Série A,20,2019-09-22,BRA023,BRA033,0,1,Arena Castelão,A
6702,2019,Brasileirão Série A,20,2019-09-22,BRA012,BRA013,1,0,Estádio Rei Pelé,H
6703,2019,Brasileirão Série A,20,2019-09-22,BRA044,BRA003,1,1,Estádio Vasco da Gama,D
6704,2019,Brasileirão Série A,20,2019-09-22,BRA024,BRA022,3,0,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6705,2019,Brasileirão Série A,20,2019-09-23,BRA006,BRA005,1,0,  Ressacada,H
6706,2019,Brasileirão Série A,21,2019-09-25,BRA013,BRA018,0,0,Arena Castelão,D
6707,2019,Brasileirão Série A,21,2019-09-25,BRA007,BRA009,2,0,Itaipava Arena Fonte Nova,H
6708,2019,Brasileirão Série A,21,2019-09-25,BRA021,BRA028,3,1, Maracanã,H
6709,2019,Brasileirão Série A,21,2019-09-25,BRA042,BRA024,0,1, Morumbi,A
6710,2019,Brasileirão Série A,21,2019-09-26,BRA033,BRA012,6,2,Estádio Municipal Paulo Machado de Carvalho,H
6711,2019,Brasileirão Série A,21,2019-09-26,BRA022,BRA040,1,1, Maracanã,D
6712,2019,Brasileirão Série A,21,2019-09-26,BRA025,BRA006,6,1,Arena do Grêmio,H
6713,2019,Brasileirão Série A,21,2019-09-26,BRA003,BRA023,4,1,Estádio Joaquim Américo Guimarães,H
6716,2019,Brasileirão Série A,22,2019-09-28,BRA021,BRA042,0,0, Maracanã,D
6717,2019,Brasileirão Série A,22,2019-09-29,BRA015,BRA044,1,0,Neo Química Arena,H
6718,2019,Brasileirão Série A,22,2019-09-29,BRA040,BRA012,2,0,Estádio Urbano Caldeira,H
6719,2019,Brasileirão Série A,22,2019-09-29,BRA028,BRA033,1,1,Estádio José Pinheiro Borda,D
6720,2019,Brasileirão Série A,22,2019-09-29,BRA022,BRA025,2,1, Maracanã,H
6721,2019,Brasileirão Série A,22,2019-09-29,BRA003,BRA014,1,1,Estádio Joaquim Américo Guimarães,D
6722,2019,Brasileirão Série A,22,2019-09-29,BRA005,BRA013,2,1,Estádio Raimundo Sampaio,H
6723,2019,Brasileirão Série A,22,2019-09-30,BRA006,BRA007,0,2,  Ressacada,A
6724,2019,Brasileirão Série A,22,2019-09-30,BRA023,BRA009,1,0,Arena Castelão,H
6725,2019,Brasileirão Série A,22,2019-09-30,BRA024,BRA018,1,0,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6714,2019,Brasileirão Série A,21,2019-10-02,BRA005,BRA044,1,2,Estádio Raimundo Sampaio,A
6715,2019,Brasileirão Série A,21,2019-10-02,BRA014,BRA015,0,1,Arena Condá,A
6726,2019,Brasileirão Série A,23,2019-10-05,BRA044,BRA040,0,1,Estádio Vasco da Gama,A
6727,2019,Brasileirão Série A,23,2019-10-05,BRA042,BRA023,2,1,Estádio Municipal Paulo Machado de Carvalho,H
6728,2019,Brasileirão Série A,23,2019-10-05,BRA025,BRA015,0,0,Arena do Grêmio,D
6729,2019,Brasileirão Série A,23,2019-10-05,BRA007,BRA003,1,2,Itaipava Arena Fonte Nova,A
6730,2019,Brasileirão Série A,23,2019-10-05,BRA018,BRA028,1,1, Mineirão,D
6731,2019,Brasileirão Série A,23,2019-10-06,BRA014,BRA021,0,1,Arena Condá,A
6732,2019,Brasileirão Série A,23,2019-10-06,BRA013,BRA024,0,1,Arena Castelão,A
6733,2019,Brasileirão Série A,23,2019-10-06,BRA033,BRA005,1,1,Allianz Parque,D
6734,2019,Brasileirão Série A,23,2019-10-06,BRA009,BRA022,0,1,Estádio Nilton Santos,A
6735,2019,Brasileirão Série A,23,2019-10-06,BRA012,BRA006,3,1,Estádio Rei Pelé,H
6736,2019,Brasileirão Série A,24,2019-10-09,BRA012,BRA028,1,0,Estádio Rei Pelé,H
6737,2019,Brasileirão Série A,24,2019-10-09,BRA009,BRA024,3,1,Estádio Nilton Santos,H
6738,2019,Brasileirão Série A,24,2019-10-09,BRA023,BRA014,2,0,Arena Castelão,H
6739,2019,Brasileirão Série A,24,2019-10-09,BRA007,BRA042,0,0,Itaipava Arena Fonte Nova,D
6740,2019,Brasileirão Série A,24,2019-10-09,BRA025,BRA013,2,1,Estádio Francisco Stédile (Centenário),H
6741,2019,Brasileirão Série A,24,2019-10-09,BRA018,BRA022,0,0, Mineirão,D
6742,2019,Brasileirão Série A,24,2019-10-09,BRA040,BRA033,2,0,Estádio Urbano Caldeira,H
6743,2019,Brasileirão Série A,24,2019-10-10,BRA015,BRA003,2,2,Neo Química Arena,D
6744,2019,Brasileirão Série A,24,2019-10-10,BRA006,BRA044,0,0,  Ressacada,D
6745,2019,Brasileirão Série A,24,2019-10-10,BRA021,BRA005,3,1, Maracanã,H
6746,2019,Brasileirão Série A,25,2019-10-12,BRA024,BRA012,1,0,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6747,2019,Brasileirão Série A,25,2019-10-12,BRA022,BRA007,2,0, Maracanã,H
6748,2019,Brasileirão Série A,25,2019-10-12,BRA033,BRA009,1,0,Estádio Municipal Paulo Machado de Carvalho,H
6749,2019,Brasileirão Série A,25,2019-10-13,BRA028,BRA040,0,0,Estádio José Pinheiro Borda,D
6750,2019,Brasileirão Série A,25,2019-10-13,BRA003,BRA021,0,2,Estádio Joaquim Américo Guimarães,A
6751,2019,Brasileirão Série A,25,2019-10-13,BRA013,BRA006,1,0,Arena Castelão,H
6752,2019,Brasileirão Série A,25,2019-10-13,BRA044,BRA023,1,0,Estádio Vasco da Gama,H
6753,2019,Brasileirão Série A,25,2019-10-13,BRA042,BRA015,1,0, Morumbi,H
6754,2019,Brasileirão Série A,25,2019-10-13,BRA005,BRA025,1,4,Estádio Raimundo Sampaio,A
6755,2019,Brasileirão Série A,25,2019-10-13,BRA014,BRA018,1,1,Arena Condá,D
6756,2019,Brasileirão Série A,26,2019-10-16,BRA012,BRA005,2,2,Estádio Rei Pelé,D
6757,2019,Brasileirão Série A,26,2019-10-16,BRA025,BRA007,0,1,Arena do Grêmio,A
6758,2019,Brasileirão Série A,26,2019-10-16,BRA023,BRA021,1,2,Arena Castelão,A
6759,2019,Brasileirão Série A,26,2019-10-16,BRA018,BRA042,1,0, Mineirão,H
6760,2019,Brasileirão Série A,26,2019-10-16,BRA033,BRA014,1,0,Allianz Parque,H
6761,2019,Brasileirão Série A,26,2019-10-16,BRA024,BRA015,2,2,Estádio do Governo do Estado de Goiás (Serra Dourada),D
6762,2019,Brasileirão Série A,26,2019-10-16,BRA044,BRA009,2,1,Estádio Vasco da Gama,H
6763,2019,Brasileirão Série A,26,2019-10-17,BRA006,BRA028,0,2,  Ressacada,A
6764,2019,Brasileirão Série A,26,2019-10-17,BRA040,BRA013,2,1,Estádio Urbano Caldeira,H
6765,2019,Brasileirão Série A,26,2019-10-17,BRA022,BRA003,1,2, Maracanã,A
6766,2019,Brasileirão Série A,27,2019-10-19,BRA023,BRA025,2,1,Arena Castelão,H
6767,2019,Brasileirão Série A,27,2019-10-19,BRA015,BRA018,1,2,Neo Química Arena,A
6768,2019,Brasileirão Série A,27,2019-10-20,BRA028,BRA044,0,1,Estádio José Pinheiro Borda,A
6769,2019,Brasileirão Série A,27,2019-10-20,BRA042,BRA006,1,0, Morumbi,H
6770,2019,Brasileirão Série A,27,2019-10-20,BRA005,BRA040,2,0,Estádio Raimundo Sampaio,H
6771,2019,Brasileirão Série A,27,2019-10-20,BRA021,BRA022,2,0, Maracanã,H
6772,2019,Brasileirão Série A,27,2019-10-20,BRA014,BRA024,2,2,Arena Condá,D
6773,2019,Brasileirão Série A,27,2019-10-20,BRA003,BRA033,1,1,Estádio Joaquim Américo Guimarães,D
6774,2019,Brasileirão Série A,27,2019-10-21,BRA007,BRA013,1,2,Estádio de Pituaçu,A
6775,2019,Brasileirão Série A,27,2019-10-21,BRA009,BRA012,2,1,Estádio Nilton Santos,H
6776,2019,Brasileirão Série A,28,2019-10-26,BRA015,BRA040,0,0,Neo Química Arena,D
6777,2019,Brasileirão Série A,28,2019-10-26,BRA013,BRA044,1,1,Arena Castelão,D
6778,2019,Brasileirão Série A,28,2019-10-26,BRA007,BRA028,2,3,Itaipava Arena Fonte Nova,A
6779,2019,Brasileirão Série A,28,2019-10-26,BRA022,BRA014,1,1, Maracanã,D
6780,2019,Brasileirão Série A,28,2019-10-26,BRA018,BRA023,1,1, Mineirão,D
6781,2019,Brasileirão Série A,28,2019-10-27,BRA003,BRA024,4,1,Estádio Joaquim Américo Guimarães,H
6782,2019,Brasileirão Série A,28,2019-10-27,BRA025,BRA009,3,0,Arena do Grêmio,H
6783,2019,Brasileirão Série A,28,2019-10-27,BRA042,BRA005,2,0, Morumbi,H
6784,2019,Brasileirão Série A,28,2019-10-27,BRA006,BRA033,1,2,  Ressacada,A
6785,2019,Brasileirão Série A,28,2019-10-27,BRA021,BRA012,1,0, Maracanã,H
6786,2019,Brasileirão Série A,29,2019-10-30,BRA033,BRA042,3,0,Allianz Parque,H
6787,2019,Brasileirão Série A,29,2019-10-30,BRA006,BRA023,1,3,  Ressacada,A
6788,2019,Brasileirão Série A,29,2019-10-30,BRA005,BRA014,0,2,Estádio Raimundo Sampaio,A
6789,2019,Brasileirão Série A,29,2019-10-30,BRA013,BRA022,2,0,Arena Castelão,H
6790,2019,Brasileirão Série A,29,2019-10-30,BRA044,BRA025,1,3,Estádio Vasco da Gama,A
6791,2019,Brasileirão Série A,29,2019-10-30,BRA012,BRA015,2,1,Estádio Rei Pelé,H
6792,2019,Brasileirão Série A,29,2019-10-31,BRA040,BRA007,1,0,Estádio Urbano Caldeira,H
6793,2019,Brasileirão Série A,29,2019-10-31,BRA024,BRA021,2,2,Estádio do Governo do Estado de Goiás (Serra Dourada),D
6794,2019,Brasileirão Série A,29,2019-10-31,BRA028,BRA003,1,1,Estádio José Pinheiro Borda,D
6795,2019,Brasileirão Série A,29,2019-10-31,BRA009,BRA018,0,2,Estádio Nilton Santos,A
6796,2019,Brasileirão Série A,30,2019-11-02,BRA023,BRA005,2,2,Arena Castelão,D
6797,2019,Brasileirão Série A,30,2019-11-02,BRA022,BRA044,0,0, Maracanã,D
6798,2019,Brasileirão Série A,30,2019-11-02,BRA033,BRA013,1,0,Allianz Parque,H
6799,2019,Brasileirão Série A,30,2019-11-02,BRA014,BRA042,0,3,Arena Condá,A
6800,2019,Brasileirão Série A,30,2019-11-03,BRA021,BRA015,4,1, Maracanã,H
6801,2019,Brasileirão Série A,30,2019-11-03,BRA003,BRA012,1,0,Estádio Joaquim Américo Guimarães,H
6802,2019,Brasileirão Série A,30,2019-11-03,BRA025,BRA028,2,0,Arena do Grêmio,H
6803,2019,Brasileirão Série A,30,2019-11-03,BRA040,BRA009,4,1,Estádio Urbano Caldeira,H
6804,2019,Brasileirão Série A,30,2019-11-03,BRA018,BRA007,1,1, Mineirão,D
6805,2019,Brasileirão Série A,30,2019-11-03,BRA024,BRA006,2,0,Estádio do Governo do Estado de Goiás (Serra Dourada),H
6806,2019,Brasileirão Série A,31,2019-11-06,BRA015,BRA023,3,2,Neo Química Arena,H
6807,2019,Brasileirão Série A,31,2019-11-06,BRA005,BRA024,2,0, Mineirão,H
6808,2019,Brasileirão Série A,31,2019-11-06,BRA006,BRA040,1,2,  Ressacada,A
6809,2019,Brasileirão Série A,31,2019-11-06,BRA003,BRA018,0,0,Estádio Joaquim Américo Guimarães,D
6810,2019,Brasileirão Série A,31,2019-11-06,BRA044,BRA033,1,2,Estádio Vasco da Gama,A
6811,2019,Brasileirão Série A,31,2019-11-06,BRA007,BRA014,1,1,Itaipava Arena Fonte Nova,D
6812,2019,Brasileirão Série A,31,2019-11-07,BRA013,BRA028,2,0,Arena Castelão,H
6813,2019,Brasileirão Série A,31,2019-11-07,BRA042,BRA022,0,2, Morumbi,A
6814,2019,Brasileirão Série A,31,2019-11-07,BRA009,BRA021,0,1,Estádio Nilton Santos,A
6815,2019,Brasileirão Série A,31,2019-11-07,BRA025,BRA012,2,1,Arena do Grêmio,H
6816,2019,Brasileirão Série A,32,2019-11-09,BRA024,BRA040,0,3,Estádio do Governo do Estado de Goiás (Serra Dourada),A
6817,2019,Brasileirão Série A,32,2019-11-09,BRA033,BRA015,1,1,Estádio Municipal Paulo Machado de Carvalho,D
6818,2019,Brasileirão Série A,32,2019-11-10,BRA028,BRA022,2,1,Estádio José Pinheiro Borda,H
6819,2019,Brasileirão Série A,32,2019-11-10,BRA018,BRA005,0,0, Mineirão,D
6820,2019,Brasileirão Série A,32,2019-11-10,BRA042,BRA003,0,1, Morumbi,A
6821,2019,Brasileirão Série A,32,2019-11-10,BRA021,BRA007,3,1, Maracanã,H
6822,2019,Brasileirão Série A,32,2019-11-10,BRA014,BRA025,0,1,Arena Condá,A
6823,2019,Brasileirão Série A,32,2019-11-10,BRA023,BRA013,1,0,Arena Castelão,H
6824,2019,Brasileirão Série A,32,2019-11-10,BRA012,BRA044,0,3,Estádio Rei Pelé,A
6825,2019,Brasileirão Série A,32,2019-11-11,BRA009,BRA006,2,0,Estádio Nilton Santos,H
6826,2019,Brasileirão Série A,34,2019-11-13,BRA021,BRA044,4,4, Maracanã,D
6836,2019,Brasileirão Série A,33,2019-11-16,BRA040,BRA042,1,1,Estádio Urbano Caldeira,D
6837,2019,Brasileirão Série A,33,2019-11-16,BRA022,BRA005,1,1, Maracanã,D
6838,2019,Brasileirão Série A,33,2019-11-17,BRA025,BRA021,0,1,Arena do Grêmio,A
6839,2019,Brasileirão Série A,33,2019-11-17,BRA007,BRA033,1,1,Itaipava Arena Fonte Nova,D
6840,2019,Brasileirão Série A,33,2019-11-17,BRA014,BRA013,1,0,Arena Condá,H
6841,2019,Brasileirão Série A,33,2019-11-17,BRA003,BRA009,1,0,Estádio Joaquim Américo Guimarães,H
6842,2019,Brasileirão Série A,33,2019-11-17,BRA015,BRA028,0,0,Neo Química Arena,D
6843,2019,Brasileirão Série A,33,2019-11-17,BRA023,BRA012,3,0,Arena Castelão,H
6844,2019,Brasileirão Série A,33,2019-11-18,BRA044,BRA024,1,1,Estádio Vasco da Gama,D
6845,2019,Brasileirão Série A,33,2019-11-18,BRA018,BRA006,0,0, Mineirão,D
6827,2019,Brasileirão Série A,34,2019-11-23,BRA040,BRA018,4,1,Estádio Urbano Caldeira,H
6828,2019,Brasileirão Série A,34,2019-11-24,BRA033,BRA025,1,2,Allianz Parque,A
6829,2019,Brasileirão Série A,34,2019-11-24,BRA005,BRA003,0,1, Mineirão,A
6830,2019,Brasileirão Série A,34,2019-11-24,BRA024,BRA007,4,3,Estádio do Governo do Estado de Goiás (Serra Dourada),H
