match_id,round,atleta,minuto,tipo_de_gol,team_id
6399,28,Pablo Felipe Teixeira,75,,BRA003
6399,28,Marcelo Cirino da Silva,1,,BRA003
6399,28,Raphael Cavalcante Veiga,41,,BRA003
6399,28,Nikão,56,,BRA003
6401,28,Gustavo Gómez,34,,BRA033
6401,28,Deyverson,37,,BRA033
6402,28,Juninho Capixaba,85,,BRA025
6402,28,Jael,87,Penalty,BRA025
6402,28,José Élber Pimentel da Silva,3,,BRA007
6402,28,José Élber Pimentel da Silva,67,,BRA007
6403,28,Jadson,48,,BRA022
6403,28,Richard Candido Coelho,41,,BRA022
6403,28,Luciano da Rocha Neves,85,,BRA022
6403,28,Jadson,35,,BRA022
6404,28,Maxi López,36,,BRA044
6404,28,Luiz Fernando Moraes dos Santos,17,,BRA009
6406,29,Fernando Uribe,50,,BRA021
6406,29,Léo Duarte,45+2,,BRA021
6406,29,Fernando Uribe,11,,BRA021
6407,29,Gabriel Barbosa,21,,BRA040
6408,29,Vinícius,89,,BRA007
6408,29,Vinícius,85,,BRA007
6409,29,Lucas Fernandes,38,,BRA045
6410,29,Yago Pikachu,49,,BRA044
6410,29,Maxi López,70,,BRA044
6411,29,Leandro Damião,45+1,,BRA028
6411,29,Leandro Damião,52,,BRA028
6411,29,Nicolás Federico López,90+5,Penalty,BRA028
6411,29,Liziero,3,,BRA042
6412,29,Deyverson,79,,BRA033
6412,29,Deyverson,8,,BRA033
6414,29,Thiago Heleno,48,,BRA003
6414,29,Bérgson Gustavo Silveira da Silva,84,,BRA003
6414,29,Bérgson Gustavo Silveira da Silva,56,Penalty,BRA003
6414,29,Rony,86,,BRA003
6416,30,Juninho,37,,BRA001
6416,30,Jean Pyerre,66,Penalty,BRA025
6417,30,Edigar Junio,48,,BRA007
6419,30,Fabrício dos Santos Silva,39,,BRA044
6419,30,Mateus Gonçalves Martins,25,,BRA043
6419,30,Cláudio Winck,68,,BRA043
6420,30,Roger Rodrigues da Silva,90+1,,BRA015
6420,30,Rhayner,9,,BRA045
6420,30,Neilton Mestzk,90+3,,BRA045
6420,30,Jadson,31,,BRA015
6421,30,Luciano da Rocha Neves,63,,BRA022
6422,30,Bruno Henrique Corsini,18,Penalty,BRA033
6422,30,Bruno Henrique Corsini,35,,BRA033
6422,30,Arthur Mendonça Cabral,55,,BRA013
6423,30,Thiago Neves,22,,BRA018
6423,30,Giorgian De Arrascaeta,30,,BRA018
6423,30,Dedé,44,,BRA018
6424,30,Victor Vinícius Coelho Santos,51,,BRA021
6424,30,Fernando Uribe,57,,BRA021
6424,30,Henrique Dourado,90+1,,BRA021
6424,30,Lucas Paquetá,19,,BRA021
6425,30,Fabiano,79,Gol Contra,BRA040
6425,30,Patrick,71,,BRA028
6425,30,Gabriel Barbosa,50,,BRA040
6425,30,Leandro Damião,44,,BRA028
6405,28,Arthur Mendonça Cabral,63,,BRA013
6405,28,Arthur Mendonça Cabral,81,,BRA013
6426,31,Bruno Alves,37,,BRA042
6427,31,Maxi López,90+2,Penalty,BRA044
6427,31,Jonatan Álvez,85,,BRA028
6428,31,Victor Ferraz,88,,BRA040
6428,31,Carlos Andrés Sánchez,89,,BRA040
6428,31,Gabriel Barbosa,84,Penalty,BRA040
6429,31,Jair Rodrigues Júnior,7,,BRA043
6429,31,Jair Rodrigues Júnior,64,,BRA043
6429,31,Matheus Henrique de Souza,38,,BRA025
6429,31,Mateus Gonçalves Martins,30,,BRA043
6429,31,Thonny Anderson,59,,BRA025
6429,31,Gabriel Santana,53,,BRA043
6429,31,Juninho Capixaba,52,Penalty,BRA025
6431,31,Wellington Paulista,60,,BRA014
6432,31,Eduardo Pereira Rodrigues,50,,BRA033
6432,31,Marlos Moreno,81,,BRA021
6430,31,Danilo Gabriel de Andrade,47,,BRA015
6430,31,Clayton da Silveira da Silva,85,Penalty,BRA007
6430,31,Danilo Gabriel de Andrade,89,,BRA015
6434,31,Pablo Felipe Teixeira,84,,BRA003
6434,31,Brenner Marlos Varanda de Oliveira,30,Penalty,BRA009
6434,31,Bérgson Gustavo Silveira da Silva,56,,BRA003
6433,31,Egídio de Araújo Pereira Júnior,20,Gol Contra,BRA034
6433,31,Giorgian De Arrascaeta,10,,BRA018
6433,31,Rafael Sóbis,48,Penalty,BRA018
6433,31,Fred,15,,BRA018
6435,31,Juninho Quixadá,10,,BRA013
6435,31,Leandro Carvalho,62,,BRA013
6435,31,Juan Cazares,26,,BRA005
6436,32,Maxi López,59,Penalty,BRA044
6437,32,Pedro Geromel,3,,BRA025
6438,32,Jonathan Copete,55,,BRA040
6438,32,Eduardo Pereira Rodrigues,14,,BRA033
6438,32,José Rodolfo Pires Ribeiro,65,,BRA040
6438,32,Edu Dracena,40,,BRA033
6438,32,Victor Luis,71,,BRA033
6442,32,Rodrigo Lindoso,28,,BRA009
6439,32,Rafael Moura,71,Penalty,BRA001
6439,32,Thiago Neves,50,Penalty,BRA018
6439,32,Giorgian De Arrascaeta,18,,BRA018
6441,32,Rodinei de Almeida,82,,BRA021
6441,32,Diego Souza,8,,BRA042
6441,32,Hélio Junio Nunes de Castro,50,,BRA042
6441,32,Fernando Uribe,10,,BRA021
6440,32,Léo Pereira,84,,BRA045
6440,32,Alex Paulo Menezes Santana,59,,BRA034
6443,32,Rodrigo Moledo,82,,BRA028
6443,32,Andrés D'Alessandro,90+4,Penalty,BRA028
6443,32,Guilherme Camacho,64,,BRA003
6444,32,José Élber Pimentel da Silva,67,,BRA007
6445,32,Gabriel Santana,53,,BRA043
6446,33,Andrey Nunes dos Santos,90,,BRA034
6447,33,Brenner,81,,BRA042
6447,33,Ralf de Souza Teles,72,,BRA015
6448,33,Erik Nascimento de Lima,19,,BRA009
6448,33,Leonardo Valencia,29,,BRA009
6448,33,Victor Vinícius Coelho Santos,49,,BRA021
6449,33,Marcelo Cirino da Silva,10,,BRA003
6449,33,Raphael Cavalcante Veiga,22,,BRA003
6450,33,Nílton Ferreira Júnior,39,,BRA007
6450,33,Eric dos Santos Rodrigues,72,,BRA007
6450,33,Léo Pereira,8,,BRA045
6450,33,Léo Pereira,68,,BRA045
6452,33,Elias Mendes Trindade,64,,BRA005
6452,33,Bruno Henrique Corsini,77,Penalty,BRA033
6453,33,Jael,20,,BRA025
6453,33,Matheus Henrique de Souza,90+5,,BRA025
6453,33,Thiago Galhardo,12,,BRA044
6451,33,Ricardo Dias Acosta,42,,BRA013
6451,33,Leandro Damião,16,,BRA028
6455,33,Leandro,29,,BRA014
6456,34,Thiago Galhardo,67,Penalty,BRA044
6456,34,Léo Pereira,90+5,,BRA003
6457,34,Calyson,8,,BRA013
6457,34,José Rafael Vivian,44,,BRA007
6457,34,Edigar Junio,90+3,,BRA007
6458,34,Fábio Santos,14,Penalty,BRA005
6460,34,Miguel Borja,41,,BRA033
6460,34,Felipe Melo,83,,BRA033
6460,34,Luan Garcia Teixeira,90,,BRA033
6461,34,David Corrêa da Fonseca,14,,BRA018
6462,34,Luiz Fernando Moraes dos Santos,73,,BRA009
6463,34,Henrique Dourado,73,,BRA021
6464,34,Michel Ferreira dos Santos,74,Gol Contra,BRA042
6464,34,Everton Sousa Soares,57,,BRA025
6465,34,Leandro Damião,24,,BRA028
6465,34,Edenílson Andrade dos Santos,45+1,,BRA028
6466,35,Mateus Vital,50,,BRA015
6467,35,Neilton Mestzk,90+2,Penalty,BRA045
6467,35,Ramon Menezes Roma,26,Gol Contra,BRA003
6467,35,Bruno Guimarães,86,,BRA003
6468,35,Juan Cazares,51,,BRA005
6469,35,Keslley dos Santos Lopes,35,,BRA034
6469,35,Gustavo Scarpa,54,Penalty,BRA033
6470,35,Gabriel Barbosa,45+1,,BRA040
6470,35,Rafael Moura,31,,BRA001
6470,35,Matheus Leonardo Sales Cardoso,65,,BRA001
6471,35,Willian Arão,82,,BRA021
6472,35,Erik Nascimento de Lima,42,,BRA009
6473,35,Diego Souza,31,,BRA042
6474,35,Cícero Santos,24,,BRA025
6474,35,Everton Sousa Soares,75,,BRA025
6476,36,Andrés D'Alessandro,83,Penalty,BRA028
6476,36,Juan Cazares,42,,BRA005
6476,36,David Terans,90+3,,BRA005
6477,36,Rodrygo Silva de Goes,36,,BRA040
6477,36,Brenner Marlos Varanda de Oliveira,59,,BRA009
6478,36,Léo Pereira,52,,BRA003
6480,36,Diego Ribas,90,,BRA021
6480,36,Fernando Uribe,47,,BRA021
6481,36,Aderlan Santos,43,Gol Contra,BRA018
6481,36,Fred,72,,BRA018
6481,36,Fred,55,Penalty,BRA018
6479,36,Willian Gomes de Siqueira,76,,BRA033
6479,36,Eduardo Pereira Rodrigues,78,,BRA033
6479,36,Deyverson,82,,BRA033
6479,36,Luan Garcia Teixeira,59,,BRA033
6482,36,Andrey,18,,BRA044
6482,36,Yago Pikachu,90+5,,BRA044
6485,36,Leandro,8,,BRA014
6485,36,Michel Bastos,68,,BRA043
6485,36,Leandro,4,Penalty,BRA014
6483,36,Paulo Roberto Valoura Junior,33,Penalty,BRA013
6484,36,José Rafael Vivian,53,,BRA007
6484,36,Edigar Junio,55,,BRA007
6486,37,Carlos Andrés Sánchez,2,,BRA040
6486,37,Ricardo Oliveira,53,,BRA005
6486,37,Wanderson Felipe Cardoso dos Santos,34,,BRA040
6486,37,Gabriel Barbosa,37,,BRA040
6486,37,Ricardo Oliveira,17,,BRA005
6488,37,Éverton Ribeiro,8,,BRA021
6488,37,Éverton Ribeiro,52,,BRA021
6487,37,Wescley,83,,BRA013
6487,37,Marcio Antonio de Sousa Junior,53,,BRA003
6487,37,Lucho González,58,,BRA003
6487,37,Leandro Carvalho,26,,BRA013
6490,37,Deyverson,72,,BRA033
6491,37,Nicolás Federico López,75,,BRA028
6491,37,Nicolás Federico López,89,,BRA028
6492,37,Juninho,47,,BRA001
6494,37,Erik Nascimento de Lima,75,,BRA009
6494,37,Alex Paulo Menezes Santana,64,,BRA034
6494,37,Erik Nascimento de Lima,7,,BRA009
6496,38,Rony,71,,BRA003
6496,38,Luiz Rhodolfo Dini Gaioto,23,,BRA021
6496,38,Matheus Rossetto,65,,BRA003
6497,38,Juan Cazares,18,,BRA005
6502,38,Jhonny Lucas,90+2,,BRA034
6502,38,Jonatan Álvez,66,,BRA028
6505,38,Bruno Henrique Corsini,90,,BRA033
6505,38,Yago Rocha,71,Penalty,BRA045
6505,38,Luan Silva dos Santos,73,,BRA045
6505,38,Edu Dracena,43,,BRA033
6505,38,Gustavo Scarpa,57,,BRA033
6499,38,Jael,12,,BRA025
6501,38,Hernane Vidal de Souza,90+2,,BRA043
6501,38,Rodrygo Silva de Goes,90+4,,BRA040
6501,38,José Rogério de Oliveira Melo,84,,BRA043
6503,38,Richard Candido Coelho,41,,BRA022
6504,38,Leandro,68,,BRA014
6506,1,Éverton Cardoso da Silva,41,,BRA042
6506,1,Hudson,83,,BRA042
6507,1,Ricardo Oliveira,53,,BRA005
6507,1,Feliciano Brizuela,46,,BRA006
6507,1,Fábio Santos,45+2,Penalty,BRA005
6508,1,Everaldo Stum,88,,BRA014
6508,1,Everaldo Stum,45+2,Penalty,BRA014
6509,1,Bruno Henrique,67,,BRA021
6509,1,Gabriel Barbosa,90,,BRA021
6509,1,Pedro Rocha Neves,40,,BRA018
6509,1,Bruno Henrique,41,,BRA021
6510,1,Eduardo Sasha,6,,BRA040
6510,1,Felipe Jonatan,35,,BRA040
6510,1,Everton Sousa Soares,90+3,,BRA025
6513,1,Ricardo Bueno,89,,BRA013
6513,1,Leandro Carvalho,34,,BRA013
6513,1,João Lucas Cardoso,81,,BRA013
6513,1,Ricardo Bueno,21,,BRA013
6511,1,José Rogério de Oliveira Melo,84,,BRA007
6511,1,Pedrinho,45+2,,BRA015
6511,1,Arthur Caike do Nascimento Cruz,45+4,,BRA007
6511,1,Clayson Henrique da Silva Vieira,90+5,,BRA015
6511,1,Artur Victor Guimarães,76,,BRA007
6512,1,Marco Ruben,45,,BRA003
6512,1,Werley Ananias da Silva,66,Gol Contra,BRA003
6512,1,Nikão,86,,BRA003
6512,1,Bruno César,89,,BRA044
6512,1,Bruno Guimarães,3,,BRA003
6514,1,José Rafael Vivian,71,,BRA033
6514,1,Marcos Rocha,59,,BRA033
6514,1,Bruno Henrique Corsini,90+1,,BRA033
6514,1,José Rafael Vivian,17,,BRA033
6515,1,Rafael Vaz,89,,BRA024
6517,2,Raphael Cavalcante Veiga,9,,BRA033
6517,2,Matheus Sávio,63,,BRA012
6516,2,Paolo Guerrero,5,,BRA028
6516,2,Martín Sarrafiore,77,,BRA028
6516,2,Giorgian De Arrascaeta,60,,BRA021
6518,2,Carlos Augusto Zopolato Neves,55,,BRA015
6519,2,Thiago Neves,50,,BRA018
6520,2,Michel Ferreira dos Santos,85,Gol Contra,BRA006
6520,2,Rômulo Borges Monteiro,45,,BRA025
6521,2,Leandro Barcia Montero,45+2,,BRA024
6521,2,Alexandre Pato,31,,BRA042
6521,2,Jonas Toró,36,,BRA042
6522,2,Elias Mendes Trindade,59,,BRA005
6522,2,Yimmi Chará,90,,BRA005
6522,2,Maxi López,66,,BRA044
6523,2,Léo Pereira,22,,BRA003
6523,2,Edinho,2,,BRA023
6523,2,Wellington Paulista,76,,BRA023
6524,2,Eduardo Sasha,65,,BRA040
6524,2,Carlos Andrés Sánchez,73,,BRA040
6524,2,Pedro,85,,BRA022
6525,2,Erik Nascimento de Lima,30,,BRA009
6525,2,Ernando Rodrigues Lopes,83,,BRA007
6525,2,João Paulo,36,,BRA009
6525,2,Cícero Santos,45+3,,BRA009
6525,2,Arthur Caike do Nascimento Cruz,6,,BRA007
6527,3,Deyverson,14,,BRA033
6526,3,Mateus Vital,17,,BRA015
6526,3,Maxi López,39,Penalty,BRA044
6528,3,Nathan Allan de Souza,26,,BRA005
6528,3,Jair Rodrigues Júnior,90+3,,BRA005
6528,3,Ricardo Bueno,24,,BRA013
6529,3,Everaldo Stum,89,,BRA014
6529,3,Rony,76,,BRA003
6531,3,Alex Paulo Menezes Santana,70,,BRA009
6533,3,Rodrigo Eduardo Costa Marinho,81,,BRA018
6533,3,Michael Richard Delgado de Oliveira,57,,BRA024
6533,3,Dedé,49,,BRA018
6530,3,Danilo Neves,83,,BRA042
6530,3,Orlando Berrío,8,,BRA021
6534,3,Pedro,72,Penalty,BRA022
6534,3,Jean Pyerre,22,,BRA025
6534,3,Luciano da Rocha Neves,41,,BRA022
6534,3,Walter Kannemann,84,,BRA025
6534,3,Matheus Ferraz Pereira,55,,BRA022
6534,3,André Felipe Ribeiro de Souza,6,,BRA025
6534,3,Yony González,39,,BRA022
6534,3,Everton Sousa Soares,13,,BRA025
6534,3,Yony González,90+2,,BRA022
6535,3,Artur Victor Guimarães,40,,BRA007
6536,4,Alex Paulo Menezes Santana,72,,BRA009
6538,4,Jonathan Marlone,21,,BRA024
6538,4,Leandro Barcia Montero,90+1,,BRA024
6538,4,Thiago Galhardo,77,,BRA013
6541,4,Bruno Henrique Corsini,45,,BRA033
6541,4,Bruno Henrique Corsini,52,,BRA033
6539,4,Lincoln Corrêa dos Santos,51,,BRA021
6539,4,Gum,90+2,,BRA014
6539,4,Victor Vinícius Coelho Santos,8,,BRA021
6542,4,Paolo Guerrero,56,,BRA028
6542,4,Rodrigo Moledo,83,,BRA028
6542,4,Dedé,36,,BRA018
6542,4,Gustavo Nonato Santana,32,,BRA028
6540,4,Yeferson Soteldo,73,,BRA040
6540,4,Diego Pituca,19,,BRA040
6540,4,Rodrygo Silva de Goes,33,,BRA040
6544,4,Rony,11,,BRA003
6545,4,Hernanes,77,,BRA042
6546,5,João Pedro,90+5,,BRA022
6546,5,Nino,44,,BRA022
6546,5,Róbson Michael Signorini,49,,BRA018
6546,5,Luciano da Rocha Neves,46,,BRA022
6546,5,João Pedro,81,,BRA022
6548,5,Bruno Henrique,31,,BRA021
6548,5,Juan Cazares,28,,BRA005
6548,5,Yimmi Chará,47,,BRA005
6547,5,Raphael Cavalcante Veiga,52,,BRA033
6547,5,Hyoran,88,,BRA033
6547,5,Gustavo Gómez,6,,BRA033
6547,5,Deyverson,19,,BRA033
6551,5,Pedrinho,87,,BRA015
6551,5,Vágner Love,14,,BRA015
6553,5,Marcinho,63,,BRA023
6553,5,Osvaldo Filho,65,,BRA023
6553,5,Rildo de Andrade Felicissimo,13,,BRA014
6553,5,Marcinho,39,,BRA023
6550,5,Gustavo Nonato Santana,37,,BRA028
6550,5,Edenílson Andrade dos Santos,65,,BRA028
6552,5,Kayke Moreno,87,,BRA024
6554,5,Ricardo Graça,82,,BRA044
6554,5,Daniel Amorim,90+5,,BRA006
6555,5,Ricardo Dias Acosta,11,,BRA013
6555,5,Everton Sousa Soares,31,,BRA025
6555,5,Michel Ferreira dos Santos,23,Gol Contra,BRA013
6556,6,Gustavo Gómez,62,Penalty,BRA033
6557,6,Felipe Vizeu,47,,BRA025
6558,6,Rodrigo Caio,90+6,,BRA021
6558,6,Marcelo Cirino da Silva,64,,BRA003
6558,6,Gabriel Barbosa,32,Penalty,BRA021
6558,6,Marcelo Cirino da Silva,72,Penalty,BRA003
6558,6,Bruno Henrique,90,,BRA021
6560,6,Yago Pikachu,71,Penalty,BRA044
6560,6,Romarinho,89,,BRA023
6561,6,Rildo de Andrade Felicissimo,52,,BRA014
6561,6,Diego Torres,85,,BRA014
6561,6,Thiago Neves,57,,BRA018
6562,6,João Pedro,80,,BRA022
6562,6,Gilberto Oliveira Souza Junior,69,Penalty,BRA007
6562,6,Pedro,19,Penalty,BRA022
6562,6,Artur Victor Guimarães,16,,BRA007
6562,6,Gilberto Oliveira Souza Junior,30,,BRA007
6563,6,Pedrinho,7,,BRA015
6565,6,Thiago Galhardo,73,,BRA013
6565,6,Thiago Galhardo,87,,BRA013
6565,6,Brenner Marlos Varanda de Oliveira,44,,BRA006
6564,6,Francinilson Santos Meirelles,62,,BRA012
6566,7,Gabriel Barbosa,40,,BRA021
6566,7,Gabriel Barbosa,68,,BRA021
6567,7,José Fernando Viana de Santana,55,Penalty,BRA007
6568,7,Diego Souza,58,,BRA009
6571,7,Alexandre Pato,15,,BRA042
6571,7,Thiago Neves,68,,BRA018
6569,7,Eduardo Sasha,52,,BRA040
6570,7,Marcelo Cirino da Silva,84,,BRA003
6570,7,Lucho González,21,,BRA003
6570,7,Rony,38,,BRA003
6572,7,Fábio Santos,20,Penalty,BRA005
6572,7,Yimmi Chará,50,,BRA005
6572,7,Adílson Warken,76,,BRA005
6572,7,Juan Cazares,23,,BRA005
6573,7,Everaldo Stum,37,Penalty,BRA014
6573,7,Eduardo Pereira Rodrigues,32,,BRA033
6573,7,Marcos Rocha,45,,BRA033
6574,7,Paolo Guerrero,62,,BRA028
6574,7,Edenílson Andrade dos Santos,77,,BRA028
6576,8,Tiago Reis,45+3,,BRA044
6576,8,Emerson Santos,56,,BRA028
6576,8,Andrey,44,,BRA044
6577,8,Raphael Cavalcante Veiga,80,Penalty,BRA033
6578,8,Pepê,90,,BRA025
6584,8,Alerrandro Barra Mansa Realino de Souza,71,,BRA005
6584,8,Jean Mota Oliveira de Souza,45+5,Penalty,BRA040
6584,8,Eduardo Sasha,39,,BRA040
6584,8,Carlos Andrés Sánchez,81,,BRA040
6582,8,Cícero Santos,83,,BRA009
6582,8,Alex Paulo Menezes Santana,90+4,,BRA009
6582,8,Carlos Andrade Souza,62,,BRA012
6585,8,Jefferson,78,,BRA024
6585,8,Kayke Moreno,37,Penalty,BRA024
6585,8,Rafael Pereira dos Santos,45,,BRA014
6585,8,Kayke Moreno,90+2,Penalty,BRA024
6586,9,Jean Pyerre,81,,BRA025
6587,9,André Luis,3,,BRA023
6587,9,André Luis,45+2,,BRA023
6587,9,Luiz Ricardo Alves,11,,BRA018
6588,9,Rafael Sóbis,61,,BRA028
6588,9,Andrés D'Alessandro,81,,BRA028
6588,9,José Fernando Viana de Santana,78,,BRA007
6588,9,Rodrigo Lindoso,18,,BRA028
6589,9,Gabriel Barbosa,77,,BRA021
6589,9,Victor Vinícius Coelho Santos,65,,BRA021
6590,9,Eduardo Sasha,59,,BRA040
6595,9,Rafael Vaz,90+2,Gol Contra,BRA003
6595,9,Kayke Moreno,6,,BRA024
6595,9,Leandro Barcia Montero,32,,BRA024
6591,9,Danilo Barcelos,80,,BRA044
6592,9,Everaldo Stum,3,,BRA014
6592,9,Paulo Henrique Ganso,59,Penalty,BRA022
6593,9,Deyverson,32,,BRA033
6593,9,Bruno Henrique Corsini,66,,BRA033
6594,9,Alerrandro Barra Mansa Realino de Souza,44,,BRA005
6594,9,Alexandre Pato,73,,BRA042
6597,10,Wellington Paulista,43,,BRA023
6597,10,Wellington Paulista,67,,BRA023
6596,10,Yago Pikachu,15,Penalty,BRA044
6596,10,Pepê,61,,BRA025
6596,10,Pepê,86,,BRA025
6598,10,Carlos Andrés Sánchez,87,,BRA040
6599,10,Eduardo Pereira Rodrigues,71,,BRA033
6599,10,Pablo Felipe Teixeira,10,,BRA042
6600,10,Bruno Henrique,44,,BRA021
6600,10,Giorgian De Arrascaeta,6,,BRA021
6600,10,Gabriel Barbosa,56,,BRA021
6600,10,Giorgian De Arrascaeta,45+1,,BRA021
6600,10,Gabriel Barbosa,81,,BRA021
6600,10,Giorgian De Arrascaeta,45+5,,BRA021
6600,10,Kayke Moreno,12,,BRA024
6602,10,Vitor Hugo Naum dos Santos,89,,BRA003
6601,10,Vágner Love,78,,BRA015
6604,10,Vinícius,90+9,,BRA005
6604,10,Everaldo Stum,1,,BRA014
6604,10,Iago Maidana,80,,BRA005
6605,10,Pedro,41,,BRA022
6605,10,Tiago dos Santos Alves,45+4,,BRA013
6606,11,Bruno César,76,,BRA044
6606,11,Pedro,45+2,,BRA022
6606,11,Leandro Castán,67,,BRA044
6609,11,Madson,41,,BRA003
6609,11,Thonny Anderson,60,,BRA003
6609,11,Léo Cittadini,86,,BRA003
6609,11,Braian Romero,90+3,,BRA003
6610,11,Luan Guilherme de Jesus Vieira,71,,BRA025
6610,11,Paulo Miranda,22,Gol Contra,BRA028
6608,11,Mateus Gonçalves Martins,32,,BRA013
6608,11,Leandro Carvalho,72,,BRA013
6611,11,Mário Sérgio Santos Costa,75,,BRA040
6613,11,Gabriel Barbosa,85,,BRA021
6613,11,Clayson Henrique da Silva Vieira,62,Penalty,BRA015
6612,11,Juan Cazares,14,Penalty,BRA005
6612,11,Paulo Roberto Valoura Junior,7,Gol Contra,BRA005
6612,11,Carlos Emiliano Pereira,65,,BRA023
6612,11,Paulo Roberto Valoura Junior,72,Penalty,BRA023
6615,11,Antony Matheus dos Santos,49,,BRA042
6615,11,Jonas Toró,53,,BRA042
6615,11,Raniel,56,,BRA042
6615,11,Vitor Bueno,90+1,,BRA042
6617,12,Bruno Guimarães,77,,BRA003
6617,12,Jonathan Cícero Moreira,30,Penalty,BRA003
6616,12,Marrony,3,,BRA044
6616,12,Gustavo Scarpa,15,Penalty,BRA033
6619,12,Martín Sarrafiore,39,,BRA028
6618,12,Yony González,36,,BRA022
6618,12,Reinaldo Manoel da Silva,90+7,Penalty,BRA042
6618,12,Reinaldo Manoel da Silva,20,,BRA042
6621,12,Cícero Santos,14,,BRA009
6621,12,Gerson Santos da Silva,35,,BRA021
6621,12,Diego Souza,67,,BRA009
6621,12,Gabriel Barbosa,54,,BRA021
6621,12,Bruno Henrique,74,,BRA021
6622,12,Felipe Jonatan,78,,BRA040
6622,12,João Paulo,28,,BRA006
6622,12,Derlis González,9,,BRA040
6622,12,Carlos Andrés Sánchez,33,,BRA040
6624,12,Danilo Avelar,81,,BRA015
6624,12,Mauro Boselli,67,,BRA015
6624,12,Manoel Messias Silva Carvalho,40,Gol Contra,BRA023
6624,12,Pedrinho,71,,BRA015
6627,13,Natanael Batista Pimenta,68,Gol Contra,BRA022
6627,13,Edenílson Andrade dos Santos,90+2,,BRA028
6627,13,Yony González,58,,BRA022
6626,13,Thiago Galhardo,15,,BRA013
6626,13,Wanderson Felipe Cardoso dos Santos,18,,BRA013
6626,13,Paulo Roberto Valoura Junior,45+2,Penalty,BRA023
6628,13,Eduardo Sasha,52,,BRA040
6628,13,Carlos Andrés Sánchez,9,,BRA040
6628,13,Yeferson Soteldo,68,,BRA040
6628,13,Lucas Veríssimo,15,,BRA040
6628,13,Yeferson Soteldo,81,,BRA040
6628,13,Gustavo Henrique Vernes,37,,BRA040
6628,13,Kayke Moreno,90+1,,BRA024
6629,13,Alex Paulo Menezes Santana,19,,BRA009
6629,13,Marcelo da Conceição Benevenuto Malaquias,50,,BRA009
6630,13,Gilberto Oliveira Souza Junior,45+6,,BRA007
6630,13,Gilberto Oliveira Souza Junior,20,,BRA007
6630,13,Gilberto Oliveira Souza Junior,31,,BRA007
6631,13,Manoel Messias Silva Carvalho,13,,BRA015
6631,13,Felipe Melo,48,,BRA033
6633,13,Nathan Allan de Souza,90+2,,BRA005
6633,13,Vinícius,45+1,,BRA005
6634,13,Everaldo Stum,12,,BRA014
6634,13,Pedro Geromel,9,,BRA025
6634,13,Gustavo Campanharo,34,,BRA014
6634,13,Everton Sousa Soares,26,,BRA025
6634,13,Arthur Gomes,60,,BRA014
6634,13,Diego Tardelli,80,,BRA025
6575,7,Mauro Boselli,87,Penalty,BRA015
6575,7,Júnior Urso,25,,BRA015
6636,14,Thiago Galhardo,45+6,,BRA013
6636,14,Thiago Galhardo,61,Penalty,BRA013
6636,14,Thiago Galhardo,90,,BRA013
6636,14,Wanderson Felipe Cardoso dos Santos,57,,BRA013
6636,14,Renato Kayzer,89,,BRA014
6637,14,Alexandre Pato,49,,BRA042
6637,14,Raniel,86,Gol Contra,BRA040
6637,14,Alexandre Pato,72,,BRA042
6637,14,Reinaldo Manoel da Silva,57,Penalty,BRA042
6637,14,Eduardo Sasha,44,,BRA040
6638,14,Giorgian De Arrascaeta,50,,BRA021
6638,14,Éverton Ribeiro,90+2,,BRA021
6638,14,Rafael Galhardo,45+6,Penalty,BRA025
6638,14,Willian Arão,29,,BRA021
6639,14,Nenê,88,,BRA022
6639,14,Juan Cazares,42,,BRA005
6639,14,Ricardo Oliveira,51,,BRA005
6641,14,Gilberto Oliveira Souza Junior,85,Penalty,BRA007
6641,14,Eduardo Pereira Rodrigues,13,,BRA033
6641,14,Eduardo Pereira Rodrigues,58,,BRA033
6641,14,Gilberto Oliveira Souza Junior,53,Penalty,BRA007
6642,14,Pedro Rocha Neves,62,,BRA018
6642,14,Luiz Ricardo Alves,90+3,,BRA018
6642,14,Brenner Marlos Varanda de Oliveira,74,Penalty,BRA006
6642,14,Pedro Castro,23,,BRA006
6643,14,Luiz Fernando Moraes dos Santos,31,,BRA009
6643,14,Diego Souza,77,Penalty,BRA009
6643,14,Thonny Anderson,16,,BRA003
6644,14,Marcos Antônio Candido Ferreira Júnior,22,,BRA044
6645,14,Bruno Ferreira Melo,5,,BRA023
6645,14,Edinho,37,,BRA023
6649,15,Marcelo Cirino da Silva,38,,BRA003
6646,15,Everaldo,56,,BRA015
6646,15,Mauro Boselli,42,,BRA015
6647,15,Wellington Alves da Silva,66,,BRA028
6648,15,Gabriel Barbosa,51,,BRA021
6648,15,Gabriel Barbosa,62,,BRA021
6648,15,Leandro Castán,58,,BRA044
6648,15,Giorgian De Arrascaeta,83,Penalty,BRA021
6648,15,Bruno Henrique,42,,BRA021
6650,15,Eduardo Pereira Rodrigues,14,,BRA033
6650,15,David Braz,88,,BRA025
6651,15,Jonatan Gómez,79,,BRA012
6654,15,Fred,44,,BRA018
6654,15,Thiago Neves,47,,BRA018
6653,15,Fábio Sanches,34,,BRA024
6653,15,Alejandro Guerra,71,,BRA007
6652,15,Daniel Alves,40,,BRA042
6655,15,Everaldo Stum,73,Penalty,BRA014
6635,13,Vitor Bueno,40,,BRA042
6656,16,Gilberto Oliveira Souza Junior,20,,BRA007
