match_id,round,cartao,atleta,num_camisa,posicao,minuto,team_id
6316,19,Amarelo,Morato,49.0,,69,BRA043
6317,19,Amarelo,Bruno Cortês,12.0,Zagueiro,87,BRA025
6317,19,Amarelo,Pedro Henrique Ribeiro Gonçalves,34.0,Zagueiro,24,BRA015
6318,19,Amarelo,Léo Pereira,96.0,Zagueiro,76,BRA003
6318,19,Amarelo,Victor Vinícius Coelho Santos,14.0,Meio-campo,27,BRA021
6318,19,Amarelo,Ivaldo,27.0,Zagueiro,79,BRA003
6318,19,Amarelo,Pablo Felipe Teixeira,92.0,Atacante,52,BRA003
6319,19,Amarelo,Fabiano,18.0,Zagueiro,42,BRA028
6319,19,Amarelo,Carlos Júnior,7.0,Meio-campo,90+5,BRA034
6319,19,Amarelo,Leandro Vilela,5.0,Meio-campo,89,BRA034
6319,19,Amarelo,Igor Aquino da Silva,6.0,Zagueiro,58,BRA034
6319,19,Amarelo,Nicolás Federico López,7.0,Meio-campo,55,BRA028
6319,19,Amarelo,Jonatan Álvez,86.0,Atacante,29,BRA028
6319,19,Amarelo,Richard de Oliveira Costa,1.0,Goleiro,90+3,BRA034
6319,19,Amarelo,Rayan,4.0,Zagueiro,89,BRA034
6320,19,Amarelo,Rodrigo Andrade,97.0,Meio-campo,34,BRA045
6320,19,Amarelo,Neilton Mestzk,10.0,Atacante,52,BRA045
6320,19,Amarelo,Bruno Henrique Corsini,19.0,Meio-campo,20,BRA033
6322,19,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,50,BRA018
6322,19,Amarelo,Elton Junior Melo Ataíde,17.0,Meio-campo,73,BRA007
6322,19,Amarelo,Róbson Michael Signorini,19.0,Meio-campo,34,BRA018
6322,19,Amarelo,Gregore,26.0,Meio-campo,21,BRA007
6321,19,Amarelo,Rodrigo Pimpão,17.0,,75,BRA009
6321,19,Amarelo,Victor,1.0,Goleiro,78,BRA005
6321,19,Amarelo,José Welison,45.0,Meio-campo,53,BRA005
6321,19,Amarelo,Luiz Fernando Moraes dos Santos,11.0,Meio-campo,75,BRA009
6321,19,Amarelo,Emerson Royal,14.0,Zagueiro,76,BRA005
6321,19,Amarelo,Matheus Galdezani,20.0,Meio-campo,7,BRA005
6323,19,Vermelho,Aderlan Silva,13.0,Zagueiro,89,BRA001
6323,19,Amarelo,Carlos Emiliano Pereira,6.0,Zagueiro,88,BRA001
6323,19,Amarelo,Aderlan Silva,13.0,Zagueiro,74,BRA001
6324,19,Amarelo,Hudson,25.0,,72,BRA042
6324,19,Amarelo,Wellington Paulista,9.0,Atacante,90+5,BRA014
6324,19,Amarelo,Bruno Alves,34.0,Zagueiro,30,BRA042
6325,19,Amarelo,Samuel Xavier,22.0,Zagueiro,70,BRA013
6325,19,Vermelho,Samuel Xavier,22.0,Zagueiro,81,BRA013
6325,19,Amarelo,Maxi López,11.0,Atacante,64,BRA044
6297,20,Amarelo,Lucas Fonseca,28.0,Zagueiro,33,BRA007
6297,20,Amarelo,William Pottker,99.0,Atacante,33,BRA028
6297,20,Amarelo,Edenílson Andrade dos Santos,8.0,Meio-campo,84,BRA028
6298,20,Amarelo,Junior,2.0,Zagueiro,39,BRA034
6298,20,Amarelo,Liziero,31.0,,56,BRA042
6298,20,Amarelo,Rafael Grampola,9.0,Atacante,65,BRA034
6298,20,Amarelo,Guilherme Biteco,7.0,Meio-campo,31,BRA034
6300,20,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,90,BRA043
6300,20,Amarelo,Luan Michel Louzã,11.0,Atacante,26,BRA001
6300,20,Amarelo,Cláudio Winck,2.0,Zagueiro,36,BRA043
6300,20,Amarelo,Messias Rodrigues da Silva Júnior,4.0,Zagueiro,8,BRA001
6299,20,Vermelho,Moisés Roberto Barbosa,6.0,Zagueiro,71,BRA009
6299,20,Amarelo,Bochecha,11.0,Meio-campo,55,BRA009
6299,20,Amarelo,Edu Dracena,3.0,Zagueiro,73,BRA033
6299,20,Amarelo,Igor Rabello,2.0,Zagueiro,81,BRA009
6299,20,Amarelo,Brenner Marlos Varanda de Oliveira,9.0,Atacante,63,BRA009
6299,20,Amarelo,Moisés Roberto Barbosa,6.0,Zagueiro,41,BRA009
6299,20,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,88,BRA033
6299,20,Amarelo,Gilson Gomes do Nascimento,15.0,,86,BRA009
6301,20,Amarelo,Gum,3.0,Zagueiro,89,BRA022
6301,20,Amarelo,Ralf de Souza Teles,15.0,Meio-campo,35,BRA015
6301,20,Vermelho,Ángel Romero,11.0,Meio-campo,42,BRA015
6301,20,Amarelo,Pedro Henrique Ribeiro Gonçalves,34.0,Zagueiro,45+3,BRA015
6302,20,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,61,BRA025
6302,20,Amarelo,Ezequiel,2.0,Zagueiro,74,BRA018
6302,20,Amarelo,Ariel Cabral,5.0,Meio-campo,45+1,BRA018
6302,20,Amarelo,Everton Sousa Soares,11.0,Meio-campo,72,BRA025
6302,20,Amarelo,Egídio de Araújo Pereira Júnior,6.0,Zagueiro,83,BRA018
6302,20,Amarelo,Hernán Barcos,28.0,Atacante,64,BRA018
6303,20,Amarelo,Éverton Ribeiro,7.0,Meio-campo,66,BRA021
6303,20,Amarelo,Yago Rocha,77.0,Meio-campo,32,BRA045
6303,20,Amarelo,Gustavo Cuellar,8.0,Meio-campo,90+1,BRA021
6303,20,Amarelo,,14.0,Zagueiro,63,BRA045
6304,20,Amarelo,Matheus Galdezani,20.0,Meio-campo,32,BRA005
6304,20,Amarelo,Martín Silva,1.0,Goleiro,72,BRA044
6304,20,Amarelo,Wagner Ferreira dos Santos,20.0,Meio-campo,63,BRA044
6304,20,Amarelo,Leonardo Silva,3.0,Zagueiro,89,BRA005
6304,20,Amarelo,Vinícius Vasconcelos Araújo,30.0,,90,BRA044
6304,20,Amarelo,Lenon Fernandes Ribeiro,18.0,Zagueiro,66,BRA044
6326,21,Amarelo,Douglas Grolli,13.0,Zagueira,59,BRA007
6326,21,Amarelo,Bruno Henrique,11.0,Meio-campo,14,BRA040
6326,21,Amarelo,Elton Junior Melo Ataíde,17.0,Meio-campo,10,BRA007
6327,21,Vermelho,Leandro Vilela,5.0,Meio-campo,75,BRA034
6327,21,Amarelo,Fagner,23.0,Zagueiro,60,BRA015
6327,21,Amarelo,Douglas Augusto Soares Gomes,30.0,Meio-campo,16,BRA015
6327,21,Amarelo,Silvinho,11.0,Meio-campo,45+1,BRA034
6327,21,Amarelo,Alex Paulo Menezes Santana,8.0,Meio-campo,17,BRA034
6327,21,Amarelo,Clayson Henrique da Silva Vieira,25.0,Meio-campo,44,BRA015
6327,21,Amarelo,Leandro Vilela,5.0,Meio-campo,55,BRA034
6327,21,Amarelo,Raphael Alemão,7.0,Meio-campo,41,BRA034
6328,21,Amarelo,Nikão,11.0,Meio-campo,44,BRA003
6328,21,Amarelo,Paulo Miranda,28.0,Zagueiro,52,BRA025
6328,21,Amarelo,Bruno Nazário,77.0,,79,BRA003
6328,21,Amarelo,Mário Sérgio Santos Costa,70.0,Meio-campo,62,BRA025
6330,21,Amarelo,Igor Rabello,2.0,Zagueiro,45+3,BRA009
6330,21,Amarelo,Ronaldo Alves,3.0,Zagueiro,64,BRA043
6330,21,Amarelo,Dudu Cearense,22.0,,28,BRA009
6330,21,Amarelo,Deivid Willian da Silva,55.0,Meio-campo,49,BRA043
6329,21,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,59,BRA018
6329,21,Amarelo,Marcelo Hermes,25.0,Zagueiro,3,BRA018
6329,21,Amarelo,Jadson,16.0,Meio-campo,32,BRA022
6329,21,Amarelo,Lucas Romero,29.0,Zagueiro,90,BRA018
6329,21,Amarelo,Dedé,26.0,Zagueiro,44,BRA018
6329,21,Amarelo,Ibañez,41.0,Zagueiro,44,BRA022
6329,21,Amarelo,Gum,3.0,Zagueiro,13,BRA022
6331,21,Amarelo,Jucilei,8.0,Meio-campo,90+3,BRA042
6331,21,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,4,BRA042
6331,21,Amarelo,Javier Reina,10.0,,73,BRA013
6331,21,Amarelo,Éverson Felipe Marques Pires,1.0,Goleiro,54,BRA013
6331,21,Amarelo,Ricardo Dias Acosta,8.0,Meio-campo,28,BRA013
6331,21,Vermelho,Leandro Carvalho,80.0,Meio-campo,80,BRA013
6331,21,Amarelo,Nenê,10.0,Meio-campo,61,BRA042
6331,21,Amarelo,Richardson Fernandes dos Santos,26.0,Meio-campo,88,BRA013
6331,21,Amarelo,Arthur Mendonça Cabral,40.0,Atacante,65,BRA013
6331,21,Amarelo,Edinho,5.0,Meio-campo,40,BRA013
6332,21,Vermelho,Gustavo Cuellar,8.0,Meio-campo,65,BRA021
6332,21,Amarelo,Carlos Emiliano Pereira,6.0,Zagueiro,74,BRA001
6332,21,Amarelo,Léo Duarte,43.0,Zagueiro,86,BRA021
6332,21,Amarelo,Paulo Marcos de Jesus Ribeiro,16.0,Zagueiro,89,BRA001
6332,21,Amarelo,Leandro Donizete,5.0,Meio-campo,30,BRA001
6332,21,Amarelo,Henrique Dourado,19.0,Atacante,67,BRA021
6334,21,Amarelo,Léo Pereira,18.0,Atacante,41,BRA045
6334,21,Amarelo,Iago Maidana,28.0,Zagueiro,31,BRA005
6334,21,Amarelo,Jeferson,28.0,Zagueiro,72,BRA045
6334,21,Amarelo,Yimmi Chará,11.0,Meio-campo,72,BRA005
6334,21,Amarelo,José Welison,45.0,Meio-campo,24,BRA005
6333,21,Amarelo,Iago,28.0,Zagueiro,90+5,BRA028
6333,21,Amarelo,Marcos Rocha,2.0,Zagueiro,58,BRA033
6333,21,Amarelo,Gustavo Gómez,15.0,Zagueiro,40,BRA033
6333,21,Amarelo,Rodrigo Moledo,4.0,Zagueiro,50,BRA028
6333,21,Amarelo,Diogo Barbosa,6.0,,56,BRA033
6335,21,Amarelo,Vinícius Vasconcelos Araújo,30.0,,90,BRA044
6335,21,Amarelo,Raul,31.0,Meio-campo,50,BRA044
6335,21,Amarelo,Rafael Thyere de Albuquerque Marques,3.0,Zagueiro,7,BRA014
6335,21,Amarelo,Maxi López,11.0,Atacante,69,BRA044
6335,21,Amarelo,Bruno da Silva Costa,29.0,Meio-campo,70,BRA014
6275,15,Amarelo,Léo Pereira,96.0,Zagueiro,79,BRA003
6275,15,Amarelo,Luiz Gustavo,13.0,Zagueiro,75,BRA044
6275,15,Amarelo,Vinícius Vasconcelos Araújo,30.0,Meio-campo,80,BRA044
6274,15,Amarelo,Pedro Ken,88.0,,78,BRA013
6274,15,Amarelo,Gilberto Oliveira Souza Junior,9.0,Atacante,84,BRA007
6274,15,Amarelo,Léo Pelé,6.0,Zagueiro,79,BRA007
6274,15,Amarelo,Richardson Fernandes dos Santos,26.0,Meio-campo,88,BRA013
6274,15,Amarelo,Romário,9.0,,74,BRA013
6274,15,Amarelo,Nílton Ferreira Júnior,19.0,Meio-campo,82,BRA007
6274,15,Amarelo,Marco Antonio Rosa Furtado Júnior,30.0,Atacante,45+1,BRA007
6337,22,Amarelo,Cícero Santos,77.0,Meio-campo,19,BRA025
6337,22,Amarelo,Marcelo Machado dos Santos,13.0,,71,BRA009
6337,22,Amarelo,Bruno Cortês,12.0,Zagueiro,67,BRA025
6337,22,Amarelo,Rodrigo Pimpão,17.0,,84,BRA009
6337,22,Amarelo,Joel Carli,3.0,Zagueiro,10,BRA009
6336,22,Amarelo,Marcelo Meli,73.0,,84,BRA045
6336,22,Amarelo,Erick,11.0,Meio-campo,45+2,BRA045
6336,22,Amarelo,Carlos Emiliano Pereira,6.0,Zagueiro,68,BRA001
6336,22,Vermelho,Rafael Moura,9.0,Atacante,16,BRA001
6336,22,Amarelo,Léo Pereira,18.0,Atacante,63,BRA045
6336,22,Amarelo,Neilton Mestzk,10.0,Meio-campo,45+1,BRA045
6336,22,Amarelo,Leonardo da Silva Gomes,26.0,Meio-campo,87,BRA045
6338,22,Amarelo,Maxi López,11.0,Atacante,41,BRA044
6338,22,Amarelo,José Rodolfo Pires Ribeiro,16.0,Zagueiro,23,BRA040
6339,22,Amarelo,Ángelo Araos,16.0,Meio-campo,59,BRA015
6339,22,Amarelo,Adílson Warken,21.0,Meio-campo,64,BRA005
6339,22,Amarelo,Tomás Andrade,8.0,,75,BRA005
6339,22,Amarelo,Leonardo Silva,3.0,Zagueiro,51,BRA005
6340,22,Amarelo,Diego Ribas,10.0,Meio-campo,87,BRA021
6340,22,Amarelo,Samuel Xavier,22.0,Zagueiro,50,BRA013
6340,22,Amarelo,Henrique Dourado,19.0,Atacante,18,BRA021
6340,22,Amarelo,Calyson,25.0,Meio-campo,44,BRA013
6341,22,Amarelo,Jonathan Cícero Moreira,2.0,Zagueiro,90+3,BRA003
6341,22,Amarelo,José Élber Pimentel da Silva,7.0,Meio-campo,61,BRA007
6341,22,Amarelo,Raphael Cavalcante Veiga,7.0,Meio-campo,73,BRA003
6341,22,Amarelo,Elton Junior Melo Ataíde,17.0,Meio-campo,52,BRA007
6342,22,Amarelo,Magrão,1.0,Goleiro,87,BRA043
6342,22,Amarelo,Cláudio Winck,2.0,Zagueiro,31,BRA043
6342,22,Amarelo,Junior,2.0,Zagueiro,1,BRA034
6342,22,Amarelo,Fellipe Bastos,5.0,Meio-campo,84,BRA043
6342,22,Amarelo,Jhonny Lucas,5.0,Meio-campo,16,BRA034
6343,22,Vermelho,Diego Souza,9.0,Atacante,34,BRA042
6343,22,Amarelo,Santiago Tréllez,17.0,,57,BRA042
6343,22,Amarelo,Jadson,16.0,Meio-campo,39,BRA022
6343,22,Amarelo,Bruno Peres,15.0,Zagueiro,90+2,BRA042
6343,22,Amarelo,Junior Sornoza,10.0,Meio-campo,65,BRA022
6344,22,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,60,BRA018
6344,22,Amarelo,Patrick,88.0,Meio-campo,87,BRA028
6344,22,Amarelo,Lucas Silva Borges,16.0,Meio-campo,83,BRA018
6344,22,Amarelo,Thiago Neves,30.0,Meio-campo,44,BRA018
6344,22,Amarelo,Jonatan Álvez,86.0,Atacante,31,BRA028
6345,22,Amarelo,Márcio Rodrigues Araújo,15.0,Meio-campo,67,BRA014
6345,22,Amarelo,Leandro,90.0,Atacante,22,BRA014
6345,22,Amarelo,Hyoran,28.0,Meio-campo,90,BRA033
6345,22,Amarelo,Diogo Barbosa,6.0,,55,BRA033
6345,22,Amarelo,Osman,77.0,Meio-campo,45,BRA014
6345,22,Amarelo,Diego Torres,72.0,Meio-campo,1,BRA014
6345,22,Amarelo,Luan Garcia Teixeira,13.0,Zagueiro,88,BRA033
6345,22,Amarelo,Victor Luis,26.0,Zagueiro,5,BRA033
6346,23,Amarelo,José Rafael Vivian,10.0,Meio-campo,81,BRA007
6346,23,Amarelo,Ronaldo Alves,3.0,Zagueiro,61,BRA043
6347,23,Amarelo,Joel Carli,3.0,Zagueiro,67,BRA009
6347,23,Amarelo,Luiz Fernando Moraes dos Santos,10.0,Meio-campo,40,BRA009
6347,23,Amarelo,Edílson Mendes Guimarães,22.0,Zagueiro,40,BRA018
6347,23,Amarelo,Jean Carlos de Souza Irmer,8.0,Meio-campo,41,BRA009
6347,23,Amarelo,Bruno César Pereira da Silva,20.0,Meio-campo,47,BRA018
6347,23,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,32,BRA018
6348,23,Amarelo,Calyson,25.0,Meio-campo,87,BRA013
6348,23,Amarelo,Éverson Felipe Marques Pires,1.0,Goleiro,73,BRA013
6348,23,Amarelo,Leandro Carvalho,80.0,Meio-campo,37,BRA013
6348,23,Amarelo,Douglas Augusto Soares Gomes,30.0,Meio-campo,37,BRA015
6348,23,Amarelo,Richardson Fernandes dos Santos,26.0,Meio-campo,76,BRA013
6348,23,Amarelo,Patrick,97.0,,58,BRA013
6348,23,Amarelo,Felipe Jonatan,6.0,Zagueiro,21,BRA013
6348,23,Amarelo,Henrique Adriano Buss,3.0,Zagueiro,18,BRA015
6349,23,Amarelo,Fernando Prass,1.0,Goleiro,90+2,BRA033
6349,23,Amarelo,Aderbar dos Santos Neto,1.0,Goleiro,90+4,BRA003
6349,23,Amarelo,Renan Lodi,12.0,Zagueiro,63,BRA003
6349,23,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,45+1,BRA033
6349,23,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,78,BRA003
6350,23,Amarelo,Rayan,4.0,Zagueiro,43,BRA034
6350,23,Amarelo,Agustín Doffo,34.0,Atacante,41,BRA014
6350,23,Amarelo,Leandro Vilela,5.0,Meio-campo,86,BRA034
6350,23,Amarelo,Elicarlos,86.0,Meio-campo,69,BRA014
6351,23,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,51,BRA005
6351,23,Amarelo,Reinaldo Manoel da Silva,14.0,Meio-campo,53,BRA042
6351,23,Amarelo,Emerson Royal,14.0,Zagueiro,64,BRA005
6351,23,Amarelo,Matheus Galdezani,20.0,Meio-campo,12,BRA005
6352,23,Amarelo,Marcelo Lomba,12.0,Goleiro,73,BRA028
6352,23,Amarelo,Víctor Cuesta,15.0,Zagueiro,44,BRA028
6352,23,Amarelo,Iago,28.0,Zagueiro,75,BRA028
6352,23,Amarelo,Jonatan Álvez,86.0,Atacante,54,BRA028
6352,23,Amarelo,Robert Piris da Motta,25.0,Meio-campo,36,BRA021
6354,23,Amarelo,Walter Bou,9.0,Atacante,54,BRA045
6354,23,Amarelo,Ayrton Lucas Dantas de Medeiros,6.0,Zagueiro,83,BRA022
6353,23,Amarelo,Daniel Guedes,38.0,,47,BRA040
6353,23,Amarelo,Marcelo Grohe,1.0,Goleiro,90+2,BRA025
6353,23,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,6,BRA040
6355,23,Amarelo,Leandro Luis Desábato,5.0,Meio-campo,36,BRA044
6355,23,Amarelo,Matheus Ferraz Pereira,3.0,Zagueiro,76,BRA001
6356,24,Amarelo,Jair Rodrigues Júnior,88.0,,60,BRA043
6356,24,Amarelo,Róbson Michael Signorini,19.0,Meio-campo,40,BRA018
6356,24,Amarelo,Ronaldo Alves,3.0,Zagueiro,82,BRA043
6356,24,Amarelo,Neto,25.0,Meio-campo,28,BRA043
6357,24,Amarelo,Joao Rojas,23.0,Meio-campo,76,BRA042
6357,24,Amarelo,Clayton da Silveira da Silva,12.0,,83,BRA007
6357,24,Amarelo,Bruno Alves,34.0,Zagueiro,78,BRA042
6357,24,Amarelo,Régis Ribeiro de Souza,33.0,Zagueiro,18,BRA042
6357,24,Amarelo,Vinícius,29.0,Meio-campo,55,BRA007
6358,24,Amarelo,Robert Piris da Motta,25.0,Meio-campo,84,BRA021
6358,24,Amarelo,José Marcos Costa Martins,92.0,,84,BRA014
6358,24,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,26,BRA021
6358,24,Amarelo,Roberto Heuchayer,37.0,Zagueiro,58,BRA014
6359,24,Amarelo,Wesley,23.0,,88,BRA001
6359,24,Amarelo,Tiago dos Santos Alves,36.0,Zagueiro,84,BRA013
6360,24,Amarelo,Deyverson,16.0,Atacante,69,BRA033
6360,24,Amarelo,Ralf de Souza Teles,15.0,Meio-campo,77,BRA015
6360,24,Amarelo,Danilo Avelar,35.0,Zagueiro,17,BRA015
6360,24,Amarelo,Lucas Rafael Araújo Lima,20.0,Meio-campo,7,BRA033
6360,24,Amarelo,Roger Rodrigues da Silva,9.0,Atacante,65,BRA015
6361,24,Amarelo,Rodrigo Junior Paula Silva,14.0,Zagueiro,65,BRA022
6361,24,Amarelo,Erik Nascimento de Lima,11.0,Atacante,90+1,BRA009
6361,24,Amarelo,Márcio Almeida de Oliveira,4.0,Zagueiro,53,BRA009
6361,24,Amarelo,Ayrton Lucas Dantas de Medeiros,6.0,Zagueiro,85,BRA022
6361,24,Amarelo,Luciano da Rocha Neves,18.0,Meio-campo,31,BRA022
6361,24,Amarelo,Moisés Roberto Barbosa,6.0,Zagueiro,71,BRA009
6361,24,Amarelo,Marcelo da Conceição Benevenuto Malaquias,3.0,Zagueiro,27,BRA009
6362,24,Amarelo,William Pottker,99.0,Atacante,90+4,BRA028
6362,24,Amarelo,Rossicley Pereira da Silva,22.0,,45+3,BRA028
6362,24,Amarelo,Nicolás Federico López,7.0,Atacante,23,BRA028
6362,24,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,82,BRA025
6362,24,Amarelo,Thaciano,16.0,Meio-campo,43,BRA025
6362,24,Amarelo,José Carlos Cracco Neto,37.0,Zagueiro,90+4,BRA028
6362,24,Amarelo,Víctor Cuesta,15.0,Zagueiro,45+3,BRA028
6362,24,Amarelo,Marcelo Grohe,1.0,Goleiro,88,BRA025
6362,24,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,45+3,BRA025
6362,24,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Meio-campo,25,BRA025
6363,24,Amarelo,Jhonny Lucas,5.0,Meio-campo,81,BRA034
6363,24,Amarelo,Renê Santos,3.0,Zagueiro,32,BRA034
6363,24,Amarelo,Robson Bambu,35.0,Zagueiro,65,BRA040
6363,24,Amarelo,Gabriel Barbosa,10.0,Atacante,53,BRA040
6363,24,Amarelo,Alex Paulo Menezes Santana,8.0,Meio-campo,53,BRA034
6363,24,Amarelo,Carlos Júnior,11.0,Meio-campo,27,BRA034
6363,24,Amarelo,Yuri Oliveira Lima,25.0,Meio-campo,57,BRA040
6364,24,Vermelho,Yago Pikachu,22.0,,75,BRA044
6364,24,Amarelo,Leonardo da Silva Gomes,26.0,Meio-campo,67,BRA045
6364,24,Amarelo,Ramon Menezes Roma,40.0,Zagueiro,23,BRA045
6364,24,Vermelho,Lucas Ribeiro,14.0,Zagueiro,75,BRA045
6364,24,Amarelo,Lucas Fernandes,19.0,,79,BRA045
6364,24,Amarelo,Erick,11.0,Atacante,59,BRA045
6364,24,Amarelo,Leandro Luis Desábato,5.0,Meio-campo,40,BRA044
6365,24,Amarelo,Patric Cabral Lalau,29.0,Zagueiro,70,BRA005
6365,24,Amarelo,Fábio Santos,6.0,Zagueiro,48,BRA005
6365,24,Amarelo,Jonathan Cícero Moreira,2.0,Zagueiro,90,BRA003
6365,24,Amarelo,Aderbar dos Santos Neto,1.0,Goleiro,64,BRA003
6365,24,Amarelo,Lucho González,3.0,Meio-campo,36,BRA003
6365,24,Vermelho,Nikão,11.0,Meio-campo,90+1,BRA003
6365,24,Amarelo,Leonardo Silva,3.0,Zagueiro,58,BRA005
6365,24,Amarelo,Matheus Galdezani,20.0,Meio-campo,15,BRA005
6365,24,Amarelo,Bérgson Gustavo Silveira da Silva,30.0,,87,BRA003
6365,24,Amarelo,Marcio Antonio de Sousa Junior,22.0,Meio-campo,45+1,BRA003
6305,20,Amarelo,Diego,33.0,Zagueiro,75,BRA003
6305,20,Amarelo,Bruno Guimarães,39.0,Meio-campo,36,BRA003
6305,20,Amarelo,Leandro,90.0,Atacante,75,BRA014
6305,20,Amarelo,Pablo Felipe Teixeira,92.0,Atacante,48,BRA003
6367,25,Amarelo,Igor Aquino da Silva,6.0,Zagueiro,29,BRA034
6367,25,Amarelo,Marcelo Oliveira Ferreira,26.0,Zagueiro,17,BRA025
6366,25,Amarelo,Samuel Xavier,22.0,Zagueiro,50,BRA013
6366,25,Amarelo,Rhayner,90.0,,90+2,BRA045
6366,25,Amarelo,Aderlan Santos,33.0,Zagueiro,2,BRA045
6366,25,Amarelo,Luiz Otávio,13.0,Zagueiro,75,BRA013
6366,25,Amarelo,Rodrigo Andrade,97.0,Meio-campo,90+5,BRA045
6366,25,Amarelo,Jeferson,28.0,Zagueiro,82,BRA045
6368,25,Vermelho,Diego Ribas,10.0,Meio-campo,58,BRA021
6368,25,Amarelo,Fabrício dos Santos Silva,6.0,Meio-campo,58,BRA044
6368,25,Amarelo,Diego Ribas,10.0,Meio-campo,58,BRA021
6368,25,Amarelo,Maxi López,11.0,Atacante,90+10,BRA044
6368,25,Amarelo,Willian Maranhão,21.0,Meio-campo,58,BRA044
6368,25,Amarelo,Victor Vinícius Coelho Santos,14.0,Meio-campo,58,BRA021
6369,25,Vermelho,Luan Michel Louzã,11.0,Meio-campo,88,BRA001
6369,25,Amarelo,Jean Carlos de Souza Irmer,8.0,Meio-campo,35,BRA009
6369,25,Vermelho,Gilson Gomes do Nascimento,15.0,,88,BRA009
6369,25,Amarelo,Messias Rodrigues da Silva Júnior,4.0,Zagueiro,26,BRA001
6370,25,Amarelo,Ezequiel,2.0,Zagueiro,80,BRA018
6370,25,Amarelo,Lucas Romero,29.0,Meio-campo,12,BRA018
6370,25,Amarelo,Ariel Cabral,5.0,Meio-campo,74,BRA018
6370,25,Amarelo,Adílson Warken,21.0,Meio-campo,11,BRA005
6372,25,Amarelo,Paulo André,13.0,Zagueiro,52,BRA003
6372,25,Amarelo,Leonardo Moreira Morais,33.0,Zagueiro,79,BRA022
6372,25,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,20,BRA003
6372,25,Amarelo,Marlon Rodrigues Xavier,12.0,Zagueiro,69,BRA022
6372,25,Amarelo,Renan Lodi,12.0,Zagueiro,90+1,BRA003
6371,25,Amarelo,Elton Junior Melo Ataíde,17.0,Meio-campo,45+2,BRA007
6371,25,Amarelo,Lucas Rafael Araújo Lima,20.0,Meio-campo,41,BRA033
6371,25,Amarelo,Bruno Henrique Corsini,19.0,Meio-campo,52,BRA033
6373,25,Amarelo,Victor Ferraz,4.0,Zagueiro,90+6,BRA040
6373,25,Amarelo,Bruno Henrique,11.0,,86,BRA040
6373,25,Amarelo,Diego Pituca,21.0,Meio-campo,69,BRA040
6373,25,Amarelo,Robson Bambu,35.0,Zagueiro,46,BRA040
6373,25,Amarelo,Hudson,25.0,Meio-campo,52,BRA042
6373,25,Amarelo,Bruno Alves,34.0,Zagueiro,5,BRA042
6373,25,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,90+5,BRA040
6373,25,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,77,BRA040
6373,25,Amarelo,Derlis González,17.0,Meio-campo,67,BRA040
6373,25,Amarelo,Joao Rojas,23.0,Meio-campo,81,BRA042
6373,25,Amarelo,Robert Arboleda,5.0,Zagueiro,42,BRA042
6374,25,Amarelo,Ralf de Souza Teles,15.0,Meio-campo,81,BRA015
6374,25,Amarelo,Pedrinho,38.0,,86,BRA015
6374,25,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,76,BRA043
6375,25,Amarelo,Gustavo Bonatto Barreto,95.0,,90+4,BRA014
6375,25,Amarelo,Rafael Thyere de Albuquerque Marques,3.0,Zagueiro,45,BRA014
6375,25,Amarelo,Gabriel Dias de Oliveira,30.0,Meio-campo,36,BRA028
6375,25,Amarelo,Patrick,88.0,Meio-campo,7,BRA028
6375,25,Vermelho,Víctor Cuesta,15.0,Zagueiro,80,BRA028
6375,25,Amarelo,Jandrei,93.0,Goleiro,87,BRA014
6375,25,Amarelo,Agustín Doffo,34.0,Meio-campo,3,BRA014
6375,25,Amarelo,Víctor Cuesta,15.0,Zagueiro,17,BRA028
6376,26,Amarelo,Carlos Emiliano Pereira,6.0,Zagueiro,55,BRA001
6376,26,Amarelo,Robert Arboleda,5.0,Zagueiro,84,BRA042
6377,26,Amarelo,Pedro Geromel,3.0,Zagueiro,66,BRA025
6377,26,Amarelo,Tiago dos Santos Alves,36.0,Zagueiro,84,BRA013
6377,26,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Meio-campo,74,BRA025
6377,26,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,16,BRA025
6378,26,Amarelo,Rayan,4.0,Zagueiro,81,BRA034
6378,26,Amarelo,Caio Henrique,10.0,Meio-campo,32,BRA034
6378,26,Amarelo,Jhony,17.0,,90+3,BRA034
